关键字,日期和时间,来源,事件 ID,任务类别
审核成功,2024/9/1 17:33:34,Microsoft-Windows-Security-Auditing,4688,Process Creation,"已创建新进程。

创建者主题:
	安全 ID:		SYSTEM
	帐户名:		-
	帐户域:		-
	登录 ID:		0x3E7

目标主题:
	安全 ID:		NULL SID
	帐户名:		-
	帐户域:		-
	登录 ID:		0x0

进程信息:
	新进程 ID:		0x140
	新进程名称:	C:\Windows\System32\smss.exe
	令牌提升类型:	%%1936
	强制性标签:		Mandatory Label\System Mandatory Level
	创建者进程 ID:	0x4
	创建者进程名称:	
	进程命令行:	

“令牌提升类型”表示根据用户帐户控制策略分配给新进程的令牌类型。

类型 1 是未删除特权或未禁用组的完全令牌。完全令牌仅在禁用了用户帐户控制或者用户是内置管理员帐户或服务帐户的情况下使用。

类型 2 是未删除特权或未禁用组的提升令牌。当启用了用户帐户控制并且用户选择使用“以管理员身份运行”选项启动程序时，会使用提升令牌。当应用程序配置为始终需要管理特权或始终需要最高特权并且用户是管理员组的成员时，也会使用提升令牌。

类型 3 是删除了管理特权并禁用了管理组的受限令牌。当启用了用户帐户控制，应用程序不需要管理特权并且用户未选择使用“以管理员身份运行”选项启动程序时，会使用受限令牌。"
审核成功,2024/9/1 17:33:34,Microsoft-Windows-Security-Auditing,4826,Other Policy Change Events,"已加载引导配置数据。

使用者:
	安全性 ID:		SYSTEM
	帐户名称:		-
	帐户域:		-
	登录 ID:		0x3E7

常规设置:
	加载选项:		-
	高级选项:		否
	配置访问策略:	默认
	系统事件日志记录:	否
	内核调试:	否
	VSM 启动类型:	关

签名设置:
	测试签名:		否
	检测签名:		否
	禁用完整性检查:	否

虚拟机监控程序设置:
	虚拟机监控程序加载选项:	-
	虚拟机监控程序启动类型:	关
	虚拟机监控程序调试:	否"
审核成功,2024/9/1 17:33:39,Microsoft-Windows-Eventlog,1101,事件处理,该传输已丢弃这些审核事件。0
审核成功,2024/7/31 14:55:16,Microsoft-Windows-Security-Auditing,4616,Security State Change,"更改了系统时间。

使用者:
	安全 ID:	SYSTEM
	帐户名:		WIN-LBRDN7PCEGG$
	帐户域:	WORKGROUP
	登录 ID:	0x3E7

进程信息:
	进程 ID:	0x864
	名称:		C:\Program Files\VMware\VMware Tools\vmtoolsd.exe

以前的时间:		‎2024‎-‎07‎-‎31T06:02:48.070035400Z
新时间:		‎2024‎-‎07‎-‎31T06:55:16.514000000Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2024/7/31 12:50:49,Microsoft-Windows-Security-Auditing,4616,Security State Change,"更改了系统时间。

使用者:
	安全 ID:	LOCAL SERVICE
	帐户名:		LOCAL SERVICE
	帐户域:	NT AUTHORITY
	登录 ID:	0x3E5

进程信息:
	进程 ID:	0x1e0
	名称:		C:\Windows\System32\svchost.exe

以前的时间:		‎2024‎-‎07‎-‎31T04:50:49.479761800Z
新时间:		‎2024‎-‎07‎-‎31T04:50:49.479000000Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2024/7/31 12:50:49,Microsoft-Windows-Security-Auditing,4616,Security State Change,"更改了系统时间。

使用者:
	安全 ID:	LOCAL SERVICE
	帐户名:		LOCAL SERVICE
	帐户域:	NT AUTHORITY
	登录 ID:	0x3E5

进程信息:
	进程 ID:	0x1e0
	名称:		C:\Windows\System32\svchost.exe

以前的时间:		‎2024‎-‎07‎-‎31T04:50:41.079749700Z
新时间:		‎2024‎-‎07‎-‎31T04:50:49.477705600Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2024/7/31 12:34:15,Microsoft-Windows-Security-Auditing,4616,Security State Change,"更改了系统时间。

使用者:
	安全 ID:	SYSTEM
	帐户名:		WIN-LBRDN7PCEGG$
	帐户域:	WORKGROUP
	登录 ID:	0x3E7

进程信息:
	进程 ID:	0x864
	名称:		C:\Program Files\VMware\VMware Tools\vmtoolsd.exe

以前的时间:		‎2024‎-‎07‎-‎31T02:51:57.366912800Z
新时间:		‎2024‎-‎07‎-‎31T04:34:15.812000000Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2024/7/31 10:45:26,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"已枚举启用了安全机制的本地组成员身份。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

组:
	安全 ID:		BUILTIN\Backup Operators
	组名:		Backup Operators
	组域:		Builtin

进程信息:
	进程 ID:		0x3c4
	进程名称:		C:\Windows\System32\svchost.exe"
审核成功,2024/7/31 10:45:26,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"已枚举启用了安全机制的本地组成员身份。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

组:
	安全 ID:		BUILTIN\Administrators
	组名:		Administrators
	组域:		Builtin

进程信息:
	进程 ID:		0x3c4
	进程名称:		C:\Windows\System32\svchost.exe"
审核成功,2024/7/31 9:30:48,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"已枚举启用了安全机制的本地组成员身份。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

组:
	安全 ID:		BUILTIN\Backup Operators
	组名:		Backup Operators
	组域:		Builtin

进程信息:
	进程 ID:		0x3c4
	进程名称:		C:\Windows\System32\svchost.exe"
审核成功,2024/7/31 9:30:48,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"已枚举启用了安全机制的本地组成员身份。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

组:
	安全 ID:		BUILTIN\Administrators
	组名:		Administrators
	组域:		Builtin

进程信息:
	进程 ID:		0x3c4
	进程名称:		C:\Windows\System32\svchost.exe"
审核成功,2024/7/31 9:20:20,Microsoft-Windows-Security-Auditing,4616,Security State Change,"更改了系统时间。

使用者:
	安全 ID:	LOCAL SERVICE
	帐户名:		LOCAL SERVICE
	帐户域:	NT AUTHORITY
	登录 ID:	0x3E5

进程信息:
	进程 ID:	0x1e0
	名称:		C:\Windows\System32\svchost.exe

以前的时间:		‎2024‎-‎07‎-‎31T01:20:20.651445300Z
新时间:		‎2024‎-‎07‎-‎31T01:20:20.651000000Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2024/7/31 9:20:20,Microsoft-Windows-Security-Auditing,4616,Security State Change,"更改了系统时间。

使用者:
	安全 ID:	LOCAL SERVICE
	帐户名:		LOCAL SERVICE
	帐户域:	NT AUTHORITY
	登录 ID:	0x3E5

进程信息:
	进程 ID:	0x1e0
	名称:		C:\Windows\System32\svchost.exe

以前的时间:		‎2024‎-‎07‎-‎31T01:20:12.180195800Z
新时间:		‎2024‎-‎07‎-‎31T01:20:20.649082700Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2024/7/31 9:04:17,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"已枚举启用了安全机制的本地组成员身份。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

组:
	安全 ID:		BUILTIN\Backup Operators
	组名:		Backup Operators
	组域:		Builtin

进程信息:
	进程 ID:		0x3c4
	进程名称:		C:\Windows\System32\svchost.exe"
审核成功,2024/7/31 9:04:17,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"已枚举启用了安全机制的本地组成员身份。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

组:
	安全 ID:		BUILTIN\Administrators
	组名:		Administrators
	组域:		Builtin

进程信息:
	进程 ID:		0x3c4
	进程名称:		C:\Windows\System32\svchost.exe"
审核成功,2024/7/31 9:03:38,Microsoft-Windows-Security-Auditing,4616,Security State Change,"更改了系统时间。

使用者:
	安全 ID:	SYSTEM
	帐户名:		WIN-LBRDN7PCEGG$
	帐户域:	WORKGROUP
	登录 ID:	0x3E7

进程信息:
	进程 ID:	0x864
	名称:		C:\Program Files\VMware\VMware Tools\vmtoolsd.exe

以前的时间:		‎2024‎-‎07‎-‎30T09:37:55.554366000Z
新时间:		‎2024‎-‎07‎-‎31T01:03:38.644000000Z

当更改系统时间时会生成此事件。这对于 Windows 时间服务属正常情况，该服务以系统特权运行，定期更改系统时间。其他的系统时间更改意味着对计算机的破坏。"
审核成功,2024/7/30 17:31:09,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"已枚举启用了安全机制的本地组成员身份。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

组:
	安全 ID:		BUILTIN\Backup Operators
	组名:		Backup Operators
	组域:		Builtin

进程信息:
	进程 ID:		0x3c4
	进程名称:		C:\Windows\System32\svchost.exe"
审核成功,2024/7/30 17:31:09,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"已枚举启用了安全机制的本地组成员身份。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

组:
	安全 ID:		BUILTIN\Administrators
	组名:		Administrators
	组域:		Builtin

进程信息:
	进程 ID:		0x3c4
	进程名称:		C:\Windows\System32\svchost.exe"
审核成功,2024/7/30 17:30:01,Microsoft-Windows-Security-Auditing,4672,Special Logon,"为新登录分配了特殊权限。

使用者:
	安全 ID:		SYSTEM
	帐户名:		SYSTEM
	帐户域:		NT AUTHORITY
	登录 ID:		0x3E7

特权:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege"
审核成功,2024/7/30 17:30:01,Microsoft-Windows-Security-Auditing,4624,Logon,"已成功登录帐户。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

登录信息:
	登录类型:		5
	受限制的管理员模式:	-
	虚拟帐户:		否
	提升的令牌:		是

模拟级别:		模拟

新登录:
	安全 ID:		SYSTEM
	帐户名称:		SYSTEM
	帐户域:		NT AUTHORITY
	登录 ID:		0x3E7
	链接的登录 ID:		0x0
	网络帐户名称:	-
	网络帐户域:	-
	登录 GUID:		{00000000-0000-0000-0000-000000000000}

进程信息:
	进程 ID:		0x2b4
	进程名称:		C:\Windows\System32\services.exe

网络信息:
	工作站名称:	-
	源网络地址:	-
	源端口:		-

详细的身份验证信息:
	登录进程:		Advapi  
	身份验证数据包:	Negotiate
	传递的服务:	-
	数据包名(仅限 NTLM):	-
	密钥长度:		0

创建登录会话时，将在被访问的计算机上生成此事件。

“使用者”字段指示本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。

“登录类型”字段指示发生的登录类型。最常见的类型是 2 (交互式)和 3 (网络)。

“新登录”字段指示新登录是为哪个帐户创建的，即已登录的帐户。

“网络”字段指示远程登录请求源自哪里。“工作站名称”并非始终可用，并且在某些情况下可能会留空。

“模拟级别”字段指示登录会话中的进程可以模拟到的程度。

“身份验证信息”字段提供有关此特定登录请求的详细信息。
	- “登录 GUID”是可用于将此事件与 KDC 事件关联起来的唯一标识符。
	-“传递的服务”指示哪些中间服务参与了此登录请求。
	-“数据包名”指示在 NTLM 协议中使用了哪些子协议。
	-“密钥长度”指示生成的会话密钥的长度。如果没有请求会话密钥，则此字段将为 0。"
审核成功,2024/7/30 13:57:54,Microsoft-Windows-Security-Auditing,5061,System Integrity,"加密操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	RSA
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

加密操作:
	操作:	打开密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:54,Microsoft-Windows-Security-Auditing,5058,Other System Events,"密钥文件操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	UNKNOWN
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

密钥文件操作信息:
	文件路径:	C:\ProgramData\Microsoft\Crypto\RSA\MachineKeys\d6b9ac4b4b13862f3a68bb06fc4b8a4a_e033ddb9-2da7-44b7-ba18-72b3526ef699
	操作:	从文件中读取保留的密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:49,Microsoft-Windows-Security-Auditing,5061,System Integrity,"加密操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	RSA
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

加密操作:
	操作:	打开密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:49,Microsoft-Windows-Security-Auditing,5058,Other System Events,"密钥文件操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	UNKNOWN
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

密钥文件操作信息:
	文件路径:	C:\ProgramData\Microsoft\Crypto\RSA\MachineKeys\d6b9ac4b4b13862f3a68bb06fc4b8a4a_e033ddb9-2da7-44b7-ba18-72b3526ef699
	操作:	从文件中读取保留的密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:45,Microsoft-Windows-Security-Auditing,5061,System Integrity,"加密操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	RSA
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

加密操作:
	操作:	打开密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:45,Microsoft-Windows-Security-Auditing,5058,Other System Events,"密钥文件操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	UNKNOWN
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

密钥文件操作信息:
	文件路径:	C:\ProgramData\Microsoft\Crypto\RSA\MachineKeys\d6b9ac4b4b13862f3a68bb06fc4b8a4a_e033ddb9-2da7-44b7-ba18-72b3526ef699
	操作:	从文件中读取保留的密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:45,Microsoft-Windows-Security-Auditing,5061,System Integrity,"加密操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	RSA
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

加密操作:
	操作:	打开密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:45,Microsoft-Windows-Security-Auditing,5058,Other System Events,"密钥文件操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	UNKNOWN
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

密钥文件操作信息:
	文件路径:	C:\ProgramData\Microsoft\Crypto\RSA\MachineKeys\d6b9ac4b4b13862f3a68bb06fc4b8a4a_e033ddb9-2da7-44b7-ba18-72b3526ef699
	操作:	从文件中读取保留的密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:44,Microsoft-Windows-Security-Auditing,5061,System Integrity,"加密操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	RSA
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

加密操作:
	操作:	打开密钥。
	返回代码:	0x0"
审核成功,2024/7/30 13:57:44,Microsoft-Windows-Security-Auditing,5058,Other System Events,"密钥文件操作。

使用者:
	安全 ID:		SYSTEM
	帐户名称:		WIN-LBRDN7PCEGG$
	帐户域:		WORKGROUP
	登录 ID:		0x3E7

加密参数:
	提供程序名称:	Microsoft Software Key Storage Provider
	算法名称:	UNKNOWN
	密钥名称:	{4737AEB7-8BFF-4FC6-9A19-EDEBD81C5234}
	密钥类型:	计算机密钥。

密钥文件操作信息:
	文件路径:	C:\ProgramData\Microsoft\Crypto\RSA\MachineKeys\d6b9ac4b4b13862f3a68bb06fc4b8a4a_e033ddb9-2da7-44b7-ba18-72b3526ef699
	操作:	从文件中读取保留的密钥。
	返回代码:	0x0"
